architecture,variant,initialization,ratio,seed,epoch,learning_rate,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_f1_weighted,training_seconds,val_inference_seconds,epoch_seconds
mobilenet_v2,grayscale,pretrained,0.5,42,1,5e-05,0.9826900426189364,0.7673384071175903,0.4849474950206751,0.8560273304050756,0.7752002518805234,0.8520334627845437,16.024834234000082,0.9518330010000682,16.97725903899982
mobilenet_v2,grayscale,pretrained,0.5,42,2,7.500000000000001e-05,0.20756810133812933,0.9465108800514525,0.24516583478060974,0.9194729136163983,0.8604205259842028,0.9172217112738418,12.525095114000123,0.45875002800016773,12.984255103999885
mobilenet_v2,grayscale,pretrained,0.5,42,3,0.0001,0.10799550848964812,0.9706828170221888,0.21172013918093321,0.9297218155197657,0.8680231732219698,0.925739699316058,12.847286095000072,0.45604164199994557,13.303730895999934
mobilenet_v2,grayscale,pretrained,0.5,42,4,9.924038765061042e-05,0.06926426459680846,0.9803301532854539,0.1716807772904969,0.9472913616398243,0.9157706320758586,0.9460543683454209,13.304886580999892,0.4720214430001306,13.777312031999827
mobilenet_v2,grayscale,pretrained,0.5,42,5,9.698463103929544e-05,0.054095582910954655,0.9838139136027442,0.17655804728577346,0.9399707174231332,0.9094502456253666,0.9391773578443571,13.309552017999977,0.4732173200000034,13.783202849999952
mobilenet_v2,grayscale,pretrained,0.5,42,6,9.330127018922195e-05,0.0400042709075765,0.9878872333583449,0.15939485636962922,0.9492435334309419,0.9254675895214014,0.9485214053153835,13.293792397000061,0.4681924149999759,13.762412995999966
mobilenet_v2,grayscale,pretrained,0.5,42,7,8.83022221559489e-05,0.02884276762508077,0.9921213420516668,0.11730368763368382,0.9604685212298683,0.9424356430404752,0.9603874903335148,13.311162725000031,0.47578407900005004,13.787351080000008
mobilenet_v2,grayscale,pretrained,0.5,42,8,8.213938048432697e-05,0.026515767257391083,0.9921213420516668,0.13616431329586612,0.9536359199609565,0.9313740524199988,0.9533991426354855,13.328103134999992,0.4785301709998748,13.807092612999895
mobilenet_v2,grayscale,pretrained,0.5,42,9,7.500000000000001e-05,0.017384671458323783,0.995444313431236,0.14526089649191132,0.9555880917520742,0.9291658494320344,0.9554839188598402,13.31597762399997,0.4606478050000078,13.777036683999995
mobilenet_v2,grayscale,pretrained,0.5,42,10,6.710100716628346e-05,0.013219267693343736,0.9969450101832994,0.11424234502195672,0.9629087359687653,0.9424971398089751,0.9625482029227632,13.324396136000132,0.4613952539998536,13.786201904000109
mobilenet_v2,grayscale,pretrained,0.5,42,11,5.868240888334653e-05,0.010427346304721906,0.9977489548719048,0.1211656544370265,0.9624206930209859,0.9427705783233199,0.9619680492002463,13.323007521999898,0.45489102500005174,13.77827775600008
mobilenet_v2,grayscale,pretrained,0.5,42,12,5e-05,0.009584661324592646,0.9974809733090363,0.11130776290139552,0.9673011224987799,0.943213553241349,0.9667384290773354,13.314458074000186,0.465579051000077,13.780433463000008
mobilenet_v2,grayscale,pretrained,0.5,42,13,4.131759111665349e-05,0.006959713128525059,0.9984457069353628,0.10084546269760765,0.9673011224987799,0.9428760675317872,0.9669515375402684,13.313888352000049,0.46197347799989075,13.776300456999934
mobilenet_v2,grayscale,pretrained,0.5,42,14,3.289899283371658e-05,0.005295949870366505,0.9989816700610998,0.09435996600858987,0.9716935090287946,0.9567132137300935,0.9713904632209107,13.31233991199997,0.4785963269998774,13.791340925999975
mobilenet_v2,grayscale,pretrained,0.5,42,15,2.5000000000000015e-05,0.005840244579716126,0.9987136884982313,0.09953374854525802,0.9692532942898975,0.954284875775965,0.9691125515065309,13.320885527999963,0.4648348949999672,13.786118515999988
mobilenet_v2,grayscale,pretrained,0.5,42,16,1.7860619515673033e-05,0.004048882241057657,0.9993568442491156,0.10975695203257049,0.9673011224987799,0.9503860177209653,0.9672059817110774,13.373320718000059,0.4645808109999052,13.838314244000003
mobilenet_v2,grayscale,pretrained,0.5,42,17,1.1697777844051107e-05,0.003372401181179515,0.999464036874263,0.09800235971466631,0.972181551976574,0.9563898054039262,0.9721625157022384,13.364104193000003,0.49581480899996677,13.860407783000028
mobilenet_v2,grayscale,pretrained,0.5,42,18,6.698729810778077e-06,0.002909772648457196,0.9995712294994105,0.10109730538302598,0.9716935090287946,0.9557461649610948,0.9717085690087216,13.317605635999826,0.47754020299998956,13.795546309999963
mobilenet_v2,grayscale,pretrained,0.5,42,19,3.015368960704585e-06,0.00259369600319456,0.9996784221245578,0.10009878591655696,0.9707174231332357,0.9547457178777444,0.9707150924877994,13.3824050610001,0.46736959199984085,13.85017700000003
mobilenet_v2,grayscale,pretrained,0.5,42,20,7.596123493895992e-07,0.0028113621916581594,0.9996784221245578,0.10002044126893207,0.9707174231332357,0.9545514241502324,0.9706310665621132,13.368122758000027,0.46181421799997224,13.830398370000012
