architecture,variant,initialization,ratio,seed,epoch,learning_rate,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_f1_weighted,training_seconds,val_inference_seconds,epoch_seconds
mobilenet_v2,grayscale,scratch,0.2,42,1,5e-05,2.8975230600878135,0.21549505621021264,3.2136364972149885,0.17407407407407408,0.03700192238919967,0.12091275931340661,8.778538634000142,0.8339745719995335,9.613124884999706
mobilenet_v2,grayscale,scratch,0.2,42,2,7.500000000000001e-05,2.5146583970219853,0.30218068535825543,2.9419756477261765,0.23580246913580247,0.08034147320815901,0.19496907371327338,5.315128205000292,0.24117041200042877,5.556760243000099
mobilenet_v2,grayscale,scratch,0.2,42,3,0.0001,2.2068619257096236,0.38480292563998375,2.8823526641468944,0.3037037037037037,0.10706001034832555,0.23828999793639297,5.30641782299972,0.23035659699962707,5.53722777800067
mobilenet_v2,grayscale,scratch,0.2,42,4,9.924038765061042e-05,1.9996834022153058,0.43112555871596914,2.907938121277609,0.2740740740740741,0.0949206434642409,0.21597719856736192,5.305239930000425,0.23362665100012237,5.539278983999793
mobilenet_v2,grayscale,scratch,0.2,42,5,9.698463103929544e-05,1.8427364582229433,0.4736556955167276,2.8633987049997587,0.32098765432098764,0.12332856368925778,0.2635174253308486,5.292946604999997,0.2430693109999993,5.536486421000518
mobilenet_v2,grayscale,scratch,0.2,42,6,9.330127018922195e-05,1.708623532517144,0.5039956657185426,2.605926325291763,0.3358024691358025,0.13660787965990592,0.2775070788727121,5.300845659000515,0.23851073999958317,5.5397888589996
mobilenet_v2,grayscale,scratch,0.2,42,7,8.83022221559489e-05,1.6053330111306614,0.5289177840986049,2.6073748364860627,0.345679012345679,0.15859693969379482,0.30097731316988263,5.310971070999585,0.24008744100046897,5.551492933999725
mobilenet_v2,grayscale,scratch,0.2,42,8,8.213938048432697e-05,1.5185767624511575,0.5450358932683191,2.2578732054910544,0.3728395061728395,0.17836970669033886,0.32033503245881717,5.3229754829999365,0.23494947800008958,5.558357372000501
mobilenet_v2,grayscale,scratch,0.2,42,9,7.500000000000001e-05,1.4290615629733263,0.576188541243397,2.3658681940149378,0.3728395061728395,0.17501772825652692,0.3171005845100786,5.320769582000139,0.2353434599999673,5.556533979000051
mobilenet_v2,grayscale,scratch,0.2,42,10,6.710100716628346e-05,1.3394141223523315,0.6044968170120547,2.218365968303916,0.4024691358024691,0.20285267792329328,0.3536811268635062,5.3335265170007915,0.23508243700052844,5.569004675000542
mobilenet_v2,grayscale,scratch,0.2,42,11,5.868240888334653e-05,1.2633177002287164,0.6158743058377354,2.307306445086444,0.4111111111111111,0.20093016698511085,0.3527286700803614,5.287345978999838,0.23826120200010337,5.526023313000223
mobilenet_v2,grayscale,scratch,0.2,42,12,5e-05,1.2153466850151848,0.6337532168495191,2.0899684576340665,0.41728395061728396,0.23757510223401554,0.3733316406195234,5.299611372000072,0.2293153099999472,5.529368114000135
mobilenet_v2,grayscale,scratch,0.2,42,13,4.131759111665349e-05,1.1692114863375669,0.6496004334281458,2.1396149576446155,0.42592592592592593,0.2377305853598212,0.3790309576459188,5.315009816999918,0.22574751100000867,5.541134715000226
mobilenet_v2,grayscale,scratch,0.2,42,14,3.289899283371658e-05,1.1162893979607211,0.6668021129622105,1.9856255095682027,0.4469135802469136,0.23889586521911818,0.39616391917446303,5.318986901000244,0.2405720589995326,5.560006172999238
mobilenet_v2,grayscale,scratch,0.2,42,15,2.5000000000000015e-05,1.0871402032488684,0.6730326425572261,2.0431370582109616,0.445679012345679,0.25322651941003194,0.39986594041411216,5.316001508999761,0.23828981499991642,5.554757762999543
mobilenet_v2,grayscale,scratch,0.2,42,16,1.7860619515673033e-05,1.0590822586647688,0.6867127184071515,2.0095825572072723,0.4604938271604938,0.2619464666984561,0.40809814079036416,5.312503856999683,0.23775935499998013,5.5506835229998615
mobilenet_v2,grayscale,scratch,0.2,42,17,1.1697777844051107e-05,1.0346690389532942,0.6895570906135717,1.9278925318776825,0.4777777777777778,0.2772507349163991,0.42967416201793895,5.311673408999923,0.22984133600039058,5.5419440690002375
mobilenet_v2,grayscale,scratch,0.2,42,18,6.698729810778077e-06,1.041335087053081,0.6815657591764865,1.9349639704198014,0.4666666666666667,0.27102471924940913,0.4200959395673067,5.296709864999684,0.22284514999955718,5.5200394379999125
mobilenet_v2,grayscale,scratch,0.2,42,19,3.015368960704585e-06,1.0314412210492379,0.6891507517269403,1.8886172824435763,0.4740740740740741,0.278742998343717,0.4270132091224947,5.302369234999787,0.23463599900060217,5.5374212619999525
mobilenet_v2,grayscale,scratch,0.2,42,20,7.596123493895992e-07,1.01887103495003,0.6936204794798863,1.9443657674907167,0.4654320987654321,0.2673756846034208,0.41676786041735814,5.302900824999597,0.22626993599988054,5.529563250999672
