architecture,variant,initialization,ratio,seed,epoch,learning_rate,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_f1_weighted,training_seconds,val_inference_seconds,epoch_seconds
mobilenet_v2,color,pretrained,0.5,42,1,5e-05,0.7858656648399107,0.8357808982741988,0.186096512788444,0.9633967789165446,0.9135940318925513,0.9602543928665672,16.810855919000005,0.9338733859999593,17.745408947999977
mobilenet_v2,color,pretrained,0.5,42,2,7.500000000000001e-05,0.08438338805459258,0.985421802979955,0.08394264610526968,0.977061981454368,0.9663926719316326,0.9768189659506643,13.230340334999937,0.46788705299991307,13.698648843
mobilenet_v2,color,pretrained,0.5,42,3,0.0001,0.0341985834241736,0.9939972129917461,0.06994779962862684,0.9804782820888238,0.971046684778205,0.9799432578653279,13.269710594000003,0.46159913799999686,13.731802838000021
mobilenet_v2,color,pretrained,0.5,42,4,9.924038765061042e-05,0.018034344803598203,0.9970522028084468,0.060555903896463974,0.9829184968277208,0.9745684234677648,0.9827737422085921,13.269920038999999,0.46248485499995695,13.73283927500006
mobilenet_v2,color,pretrained,0.5,42,5,9.698463103929544e-05,0.015579953084505438,0.9964626433701361,0.05451895482020008,0.9829184968277208,0.9728566983502674,0.9829702724235131,13.25527326100007,0.46167680300004577,13.71735582100007
mobilenet_v2,color,pretrained,0.5,42,6,9.330127018922195e-05,0.01059994834782399,0.998070532747347,0.04362400268100424,0.9848706686188384,0.9770368482912936,0.984718841724217,13.29263919999994,0.4723410020000074,13.76537212300002
mobilenet_v2,color,pretrained,0.5,42,7,8.83022221559489e-05,0.006487019065214862,0.998767284810805,0.0320460404809828,0.9907271839921913,0.9861482106600524,0.990704429725855,13.248012614000004,0.4735039729999926,13.72192083699997
mobilenet_v2,color,pretrained,0.5,42,8,8.213938048432697e-05,0.006320014128028014,0.9986064958730839,0.04110236695011748,0.9882869692532943,0.9820985319407797,0.9882718458740468,13.28908272600006,0.4664264049999929,13.755924182999934
mobilenet_v2,color,pretrained,0.5,42,9,7.500000000000001e-05,0.0036571622023867877,0.9996248258119841,0.034446735449568014,0.9912152269399708,0.9870138370804568,0.9911732290777756,13.29896829300003,0.46808979200000067,13.767449125000098
mobilenet_v2,color,pretrained,0.5,42,10,6.710100716628346e-05,0.0038852902300352756,0.9992496516239683,0.03708797242363352,0.9907271839921913,0.9843927491235113,0.9906996323758362,13.267172496999933,0.48935551300007774,13.756936024999959
mobilenet_v2,color,pretrained,0.5,42,11,5.868240888334653e-05,0.001996445303339771,0.9996784221245578,0.050905974915459305,0.9882869692532943,0.983307252123049,0.9884899277701282,13.366467866999983,0.47399738399997204,13.840872103000038
mobilenet_v2,color,pretrained,0.5,42,12,5e-05,0.0019481610556189297,0.9996784221245578,0.040902007609358526,0.9873108833577355,0.9801954380281344,0.9871775206219012,13.265231710999956,0.46396328399998765,13.729575735000026
mobilenet_v2,color,pretrained,0.5,42,13,4.131759111665349e-05,0.0024013055051157906,0.999464036874263,0.04522837401018194,0.9892630551488532,0.98409872526864,0.9893755982746796,13.208534788000065,0.48324963999994,13.692199783999968
mobilenet_v2,color,pretrained,0.5,42,14,3.289899283371658e-05,0.0019253925030628955,0.9995712294994105,0.03280131598110022,0.9912152269399708,0.9874365538014807,0.9913255671122427,13.317347539000025,0.4962786199999982,13.814025161000018
mobilenet_v2,color,pretrained,0.5,42,15,2.5000000000000015e-05,0.000960759544639741,1.0,0.03798126650764164,0.9902391410444119,0.9845338933512482,0.9902694414840667,13.219186694000086,0.4616524540000455,13.681234000000018
mobilenet_v2,color,pretrained,0.5,42,16,1.7860619515673033e-05,0.0008020939354017386,1.0,0.03664532197632983,0.9897510980966325,0.9852619233979196,0.9897627416110766,13.191911468000058,0.4730818460000137,13.665422970999998
mobilenet_v2,color,pretrained,0.5,42,17,1.1697777844051107e-05,0.0007091723131086278,1.0,0.040272177923825266,0.9907271839921913,0.9856140488271893,0.990777718915637,13.237166031000015,0.4711254400000371,13.708684637000033
mobilenet_v2,color,pretrained,0.5,42,18,6.698729810778077e-06,0.0006857037429744432,0.9999464036874263,0.03842359487460031,0.9897510980966325,0.9853595250339828,0.9897619071919518,13.163116303000038,0.46321654100006526,13.626715885999943
mobilenet_v2,color,pretrained,0.5,42,19,3.015368960704585e-06,0.0007354927695796463,0.9998928073748526,0.035966333614552294,0.9907271839921913,0.9870277141203716,0.9907872261087661,13.236149634999947,0.47324910899999395,13.709783123999955
mobilenet_v2,color,pretrained,0.5,42,20,7.596123493895992e-07,0.0005706621272111469,0.9999464036874263,0.03760778008000684,0.9892630551488532,0.9851592886775915,0.9893021249840833,13.21863600200004,0.47407177599995975,13.693173387999991
