architecture,variant,initialization,ratio,seed,epoch,learning_rate,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_f1_weighted,training_seconds,val_inference_seconds,epoch_seconds
vanilla_cnn,grayscale,scratch,0.8,42,1,5e-05,2.4929034743922647,0.3589226268536265,2.3586991186228405,0.36646525679758307,0.14608826224501426,0.2980382559968379,103.78928525000083,9.597507000005862,113.40872379199573
vanilla_cnn,grayscale,scratch,0.8,42,2,7.500000000000001e-05,2.0073801250086416,0.48710447560442516,2.1377298141894383,0.4114803625377644,0.19406184937752424,0.34260981334921387,99.93208708400198,3.718021125001542,103.66695516699838
vanilla_cnn,grayscale,scratch,0.8,42,3,0.0001,1.6870848750646419,0.566663304078819,2.02838364627066,0.43746223564954684,0.2102439189836362,0.37602680341642075,95.75833787499869,3.8867217089937185,99.65782862500055
vanilla_cnn,grayscale,scratch,0.8,42,4,9.924038765061042e-05,1.438331219005883,0.6185816604458791,1.5680604629286106,0.5513595166163142,0.3440893148217951,0.5144957061444544,109.85827945799974,3.816102917000535,113.68785933400068
vanilla_cnn,grayscale,scratch,0.8,42,5,9.698463103929544e-05,1.261535422487463,0.6619590436800161,1.7325912294070887,0.49516616314199396,0.29529587903259347,0.4464116207823805,95.98190616699867,3.1449190830026055,99.13685987499775
vanilla_cnn,grayscale,scratch,0.8,42,6,9.330127018922195e-05,1.1185242811373797,0.6957530515484717,1.3732019986270778,0.5851963746223565,0.39750386925982745,0.5444782090519562,95.73011345900159,3.1409274580000783,98.88214999999764
vanilla_cnn,grayscale,scratch,0.8,42,7,8.83022221559489e-05,1.016771327649951,0.7210733380409563,1.2572298208392279,0.6151057401812688,0.4274658623142912,0.5843972572724203,92.42658766599925,3.2970222500007367,95.73434320899833
vanilla_cnn,grayscale,scratch,0.8,42,8,8.213938048432697e-05,0.9375072202471968,0.740609973435556,1.2593760772774227,0.6253776435045317,0.4558993935720169,0.6020771015226278,111.00919895799598,3.482296292000683,114.50914625000587
vanilla_cnn,grayscale,scratch,0.8,42,9,7.500000000000001e-05,0.8783674727427726,0.7571202797673089,1.3150029922900244,0.611178247734139,0.44529319292334385,0.5728104654531393,124.32821900000272,3.3027117910023662,127.6540002499969
vanilla_cnn,grayscale,scratch,0.8,42,10,6.710100716628346e-05,0.8293363103898165,0.7690238407478396,0.9405349181137777,0.729607250755287,0.5950427690976633,0.715233429980158,100.87300924999727,3.3924780419984017,104.28537487499852
vanilla_cnn,grayscale,scratch,0.8,42,11,5.868240888334653e-05,0.7849751744683523,0.7801540065234204,0.9306984601784328,0.7132930513595166,0.5912494597181291,0.7002598263843,97.50650041700283,4.808644624994486,102.35239454199473
vanilla_cnn,grayscale,scratch,0.8,42,12,5e-05,0.7544315929106431,0.7888967349272,0.898708599931884,0.7308157099697885,0.5991721144222613,0.7163643881701872,124.1328182090001,3.636955832997046,127.79467583399673
vanilla_cnn,grayscale,scratch,0.8,42,13,4.131759111665349e-05,0.7229370684380642,0.7980093479942163,0.8934755999516144,0.7305135951661631,0.5966417473073238,0.7136229946504872,125.37748558400199,3.3709737499957555,128.76825329200074
vanilla_cnn,grayscale,scratch,0.8,42,14,3.289899283371658e-05,0.7002825647930262,0.8052725377450486,0.8055556764055235,0.7655589123867069,0.6492942130755988,0.7522220862834872,98.45018204199732,3.235394124996674,101.70299058299861
vanilla_cnn,grayscale,scratch,0.8,42,15,2.5000000000000015e-05,0.6836120486820653,0.8077608527522782,0.8292282107373379,0.7540785498489426,0.6228903242990725,0.7367486409387723,101.54206312500173,3.2666390000013052,104.82608020900079
vanilla_cnn,grayscale,scratch,0.8,42,16,1.7860619515673033e-05,0.6694264404049534,0.814385150812065,0.7813063141802646,0.766465256797583,0.6449035003543424,0.7529187592516305,99.82052662500064,3.7808358340043924,103.62056087499514
vanilla_cnn,grayscale,scratch,0.8,42,17,1.1697777844051107e-05,0.6601281833013732,0.8175123575103399,0.795475000053014,0.7661631419939577,0.6441502407252566,0.7520188126704804,107.99716137500218,3.476459833997069,111.5015730840023
vanilla_cnn,grayscale,scratch,0.8,42,18,6.698729810778077e-06,0.6509806593114869,0.8182857527152897,0.8056597172313587,0.7601208459214501,0.6369712942125333,0.7461520403367932,111.65597158300079,4.3640865000052145,116.04091241699643
vanilla_cnn,grayscale,scratch,0.8,42,19,3.015368960704585e-06,0.6525530997311613,0.8169743434547228,0.8310152795739765,0.7549848942598187,0.6273066290947793,0.7390688660693696,94.25891929200588,5.857034541004396,100.1833540420048
vanilla_cnn,grayscale,scratch,0.8,42,20,7.596123493895992e-07,0.6444345998218479,0.8214465852920407,0.8239595287876187,0.7525679758308157,0.6252631277083762,0.7377246270127495,99.79424208300043,3.3141341250011465,103.12715037500311
