architecture,variant,initialization,ratio,seed,epoch,learning_rate,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_f1_weighted,training_seconds,val_inference_seconds,epoch_seconds
mobilenet_v2,color,pretrained,0.8,42,1,5e-05,0.5413637696036158,0.8889000975150476,0.0892326082707892,0.9833836858006042,0.9755924102416657,0.9832225370263012,24.51754044500001,1.3329093470000544,25.851085300000022
mobilenet_v2,color,pretrained,0.8,42,2,7.500000000000001e-05,0.0515241550401962,0.9898786105787014,0.03268302268492131,0.9930513595166163,0.9904387209927558,0.9930207497242886,20.96231027700003,0.7326070299999401,21.69538786699991
mobilenet_v2,color,pretrained,0.8,42,3,0.0001,0.025459151849701326,0.9942499747805912,0.04335858141187455,0.9854984894259818,0.9797071496639915,0.9855018167777687,21.417903431000013,0.7379986659999531,22.15633789000003
mobilenet_v2,color,pretrained,0.8,42,4,9.924038765061042e-05,0.014456151890525813,0.9963684051245839,0.024580795239105686,0.9924471299093656,0.9910795552814645,0.992463118641906,21.30848340700004,0.7403392779999649,22.049303158000043
mobilenet_v2,color,pretrained,0.8,42,5,9.698463103929544e-05,0.014018237544691848,0.9961330239752514,0.033012344685926176,0.9900302114803625,0.9884296527302873,0.9899647406325893,21.133329117000017,0.7370928360001017,21.870878824999977
mobilenet_v2,color,pretrained,0.8,42,6,9.330127018922195e-05,0.008247467647784355,0.9980833249268637,0.00963210425708229,0.9969788519637462,0.9972983739571155,0.9969729830515411,21.01011599399999,0.7397189030000391,21.75029412999993
mobilenet_v2,color,pretrained,0.8,42,7,8.83022221559489e-05,0.004675153982207545,0.9989239718887656,0.021444718607242733,0.992749244712991,0.9916098789851897,0.992730110352855,20.985077673999967,0.756228770000007,21.741736800000126
mobilenet_v2,color,pretrained,0.8,42,8,8.213938048432697e-05,0.004988509852160385,0.9989912236457178,0.010438948347489279,0.9960725075528701,0.994337936469044,0.996075156607321,21.005323114999783,0.744504723000091,21.750268989999995
mobilenet_v2,color,pretrained,0.8,42,9,7.500000000000001e-05,0.005100926857790859,0.9988567201318135,0.006367690073399385,0.9981873111782478,0.9982015746869407,0.9981878948176012,21.00291230699986,0.7312587270000677,21.73460431400008
mobilenet_v2,color,pretrained,0.8,42,10,6.710100716628346e-05,0.0021663090781659424,0.9994619859443828,0.01187362166689962,0.9957703927492447,0.994432384848538,0.9957603123753596,21.20558357799996,0.7510842940000657,21.957134213000018
mobilenet_v2,color,pretrained,0.8,42,11,5.868240888334653e-05,0.003791042344919805,0.9989912236457178,0.010689793288527658,0.9972809667673715,0.9969770882858972,0.9972771829991799,21.35754913599999,0.7358179789998758,22.093773890999955
mobilenet_v2,color,pretrained,0.8,42,12,5e-05,0.002123455533249241,0.9994283600659067,0.020007926135625003,0.9924471299093656,0.9903519550183203,0.9923573749944393,21.52293961500004,0.7377672639997854,22.261120067000093
mobilenet_v2,color,pretrained,0.8,42,13,4.131759111665349e-05,0.001612173023438181,0.9996637412152393,0.007481804715182486,0.9978851963746224,0.9981239798260347,0.9978815904765288,21.285680905000163,0.745543145000056,22.03166520800005
mobilenet_v2,color,pretrained,0.8,42,14,3.289899283371658e-05,0.0006164120555172485,0.9999327482430479,0.004243255381857881,0.9987915407854985,0.999348261156329,0.9987884907371497,21.550430592999874,0.7445243929998924,22.29542983600004
mobilenet_v2,color,pretrained,0.8,42,15,2.5000000000000015e-05,0.0008045665075737353,0.9998654964860957,0.0049921357739728025,0.9978851963746224,0.9983338708752735,0.9978842853640185,21.356549484000197,0.7515841029999137,22.10853576799991
mobilenet_v2,color,pretrained,0.8,42,16,1.7860619515673033e-05,0.0006071957852623103,0.9998654964860957,0.00538985390677553,0.9984894259818731,0.9983382963698728,0.9984849144895862,21.380006768000158,0.7487373740000294,22.129170335000026
mobilenet_v2,color,pretrained,0.8,42,17,1.1697777844051107e-05,0.000763420270737242,0.9997646188506675,0.006105660996048112,0.9981873111782478,0.9981786171895323,0.9981828236374941,21.374966114000017,0.7551234620000287,22.130558297000107
mobilenet_v2,color,pretrained,0.8,42,18,6.698729810778077e-06,0.0005041062461090831,0.9998991223645718,0.0036908235434679106,0.9990936555891239,0.9995067461052365,0.9990902535275511,21.477109056000018,0.773902107999902,22.25145242299982
mobilenet_v2,color,pretrained,0.8,42,19,3.015368960704585e-06,0.00048493604228467836,0.9998991223645718,0.004000736255300009,0.9990936555891239,0.9995067461052365,0.9990902535275511,21.423666536000155,0.7550123340001846,22.179096636000168
mobilenet_v2,color,pretrained,0.8,42,20,7.596123493895992e-07,0.000539039526492881,0.9998654964860957,0.0034819541020695895,0.9990936555891239,0.9995067461052365,0.9990902535275511,21.338897675,0.7651966659998379,22.104609426000025
